percent_paid,days,income,3-6_months,6-12_months,more_than_12_months,writing_score,paid_premiums,channel,area
0.308,19359.0,4.0,0.0,0.0,0.0,97.88,10.0,0,0
0.028999999999999998,31769.0,6.0,0.0,0.0,0.0,99.86,7.0,0,0
0.275,21908.0,2.0,0.0,0.0,0.0,99.42,8.0,0,1
0.7490000000000001,14607.0,2.0,2.0,0.0,2.0,99.68,11.0,1,0
0.135,18622.0,5.0,0.0,0.0,0.0,99.16,14.0,3,0
0.0,15337.0,4.0,0.0,0.0,0.0,99.19,8.0,3,1
0.03,12056.0,2.0,1.0,0.0,0.0,98.72,21.0,0,1
0.10800000000000001,26655.0,2.0,2.0,0.0,0.0,98.48,19.0,0,1
0.508,12419.0,1.0,2.0,0.0,0.0,97.08,6.0,0,1
0.892,15707.0,1.0,0.0,7.0,0.0,94.63,12.0,2,1
0.401,17525.0,2.0,2.0,0.0,0.0,98.68,14.0,3,1
0.111,18995.0,6.0,0.0,0.0,0.0,98.99,24.0,0,1
0.654,14249.0,2.0,0.0,0.0,0.0,98.28,7.0,2,0
0.115,24103.0,4.0,0.0,0.0,0.0,99.48,6.0,0,1
0.03,22275.0,1.0,0.0,0.0,0.0,99.87,7.0,0,1
0.303,23003.0,6.0,0.0,0.0,0.0,99.38,11.0,0,1
0.113,23371.0,1.0,0.0,0.0,0.0,99.48,6.0,0,1
0.36700000000000005,25921.0,1.0,0.0,0.0,0.0,98.48,13.0,1,1
0.022000000000000002,24098.0,4.0,0.0,0.0,0.0,99.89,12.0,0,1
0.024,32862.0,3.0,0.0,0.0,0.0,99.37,4.0,0,1
0.12300000000000001,17897.0,3.0,1.0,0.0,1.0,99.55,12.0,0,1
0.11800000000000001,24826.0,5.0,0.0,0.0,0.0,99.03,9.0,0,1
0.128,23370.0,3.0,0.0,0.0,0.0,99.48,10.0,0,1
0.0,15345.0,5.0,0.0,0.0,0.0,99.33,13.0,3,1
0.6970000000000001,16795.0,1.0,1.0,0.0,0.0,99.75,9.0,1,1
0.304,12783.0,4.0,1.0,0.0,0.0,99.19,12.0,0,0
0.0,14240.0,3.0,1.0,0.0,0.0,98.98,8.0,1,1
0.402,21179.0,2.0,0.0,0.0,0.0,99.1,9.0,0,1
0.0,24831.0,1.0,0.0,0.0,0.0,99.87,6.0,0,1
0.022000000000000002,14249.0,4.0,0.0,0.0,0.0,98.54,14.0,2,1
0.09699999999999999,8765.0,1.0,0.0,0.0,0.0,99.81,7.0,0,1
0.0,18994.0,2.0,0.0,0.0,0.0,98.555,11.0,0,1
0.009000000000000001,10230.0,1.0,0.0,0.0,0.0,97.93,8.0,0,1
0.47700000000000004,13153.0,1.0,0.0,0.0,0.0,99.12,8.0,0,0
0.872,16798.0,2.0,2.0,0.0,2.0,98.82,11.0,2,0
0.084,12789.0,2.0,0.0,0.0,0.0,99.05,10.0,2,1
0.349,16802.0,2.0,0.0,1.0,0.0,99.73,5.0,1,1
0.019,8038.0,1.0,0.0,0.0,0.0,99.705,4.0,0,1
0.006999999999999999,14612.0,6.0,0.0,0.0,0.0,99.41,6.0,2,1
0.292,26290.0,1.0,0.0,0.0,0.0,98.33,14.0,0,0
0.308,17895.0,2.0,0.0,0.0,0.0,99.09,10.0,2,1
0.022000000000000002,16798.0,2.0,0.0,0.0,0.0,97.48,21.0,1,1
0.946,18620.0,1.0,0.0,0.0,0.0,99.13,5.0,3,1
0.142,13875.0,1.0,0.0,0.0,0.0,97.39,8.0,1,1
0.387,20450.0,1.0,0.0,0.0,0.0,98.11,10.0,1,1
0.0,18264.0,5.0,0.0,0.0,0.0,99.35,13.0,0,1
0.05,16430.0,2.0,0.0,0.0,0.0,99.45,5.0,0,1
0.044000000000000004,26288.0,4.0,1.0,0.0,0.0,99.46,12.0,0,1
0.18899999999999997,21178.0,3.0,1.0,0.0,0.0,99.45,10.0,2,0
0.025,31401.0,1.0,0.0,0.0,0.0,99.89,8.0,0,0
0.081,18629.0,2.0,0.0,0.0,0.0,98.94,14.0,3,0
0.925,16804.0,1.0,3.0,0.0,1.0,98.63,9.0,0,1
0.654,11327.0,1.0,0.0,0.0,0.0,99.02,8.0,0,1
0.33899999999999997,12420.0,1.0,0.0,0.0,0.0,99.41,7.0,0,1
0.75,20819.0,1.0,0.0,0.0,0.0,97.35,7.0,1,1
0.29,18985.0,1.0,0.0,0.0,0.0,98.84,10.0,0,0
0.596,21546.0,3.0,0.0,0.0,0.0,98.95,14.0,1,0
1.0,18258.0,2.0,0.0,1.0,1.0,99.25,5.0,3,1
0.0,21175.0,6.0,2.0,0.0,0.0,99.41,10.0,0,1
0.016,31038.0,2.0,0.0,0.0,0.0,99.89,5.0,0,1
0.05,17531.0,1.0,0.0,0.0,0.0,98.19,17.0,0,0
0.081,12056.0,2.0,0.0,0.0,0.0,99.58,9.0,2,1
0.479,11327.0,3.0,0.0,0.0,0.0,98.95,12.0,3,1
0.0,23731.0,2.0,0.0,0.0,0.0,99.3,5.0,0,0
0.0,13883.0,2.0,1.0,0.0,0.0,98.98,7.0,0,1
0.235,23731.0,6.0,0.0,0.0,0.0,99.87,6.0,0,1
0.053,29210.0,2.0,0.0,0.0,0.0,99.11,16.0,1,1
0.272,18987.0,3.0,0.0,0.0,0.0,99.45,10.0,2,1
0.015,27754.0,2.0,0.0,0.0,0.0,99.23,14.0,0,1
0.003,23365.0,2.0,0.0,0.0,0.0,98.09,15.0,0,1
0.23800000000000002,15706.0,1.0,1.0,0.0,0.0,99.86,7.0,4,0
0.027000000000000003,20446.0,5.0,0.0,0.0,0.0,99.89,10.0,0,1
0.019,11329.0,2.0,0.0,0.0,0.0,99.36,14.0,1,0
0.371,18985.0,2.0,0.0,0.0,0.0,98.9,10.0,0,0
0.040999999999999995,22640.0,2.0,0.0,0.0,0.0,99.19,11.0,0,1
0.022000000000000002,21546.0,3.0,0.0,0.0,0.0,99.47,15.0,3,1
0.035,23003.0,2.0,0.0,0.0,0.0,99.44,6.0,0,0
0.977,16795.0,2.0,0.0,1.0,0.0,99.66,9.0,0,1
0.083,24830.0,1.0,0.0,0.0,0.0,97.83,26.0,0,1
0.0,13510.0,3.0,0.0,0.0,0.0,98.1,12.0,2,1
0.155,28113.0,3.0,0.0,0.0,0.0,99.25,27.0,0,1
0.7190000000000001,10591.0,2.0,0.0,0.0,0.0,99.62,11.0,0,1
0.909,10229.0,1.0,0.0,0.0,0.0,98.63,7.0,0,0
0.649,14610.0,2.0,0.0,0.0,0.0,99.11,7.0,0,1
0.24,23738.0,2.0,0.0,0.0,0.0,99.1,9.0,1,1
0.061,23736.0,5.0,0.0,0.0,0.0,99.65,7.0,3,0
0.259,18991.0,3.0,0.0,0.0,0.0,97.72,23.0,1,0
0.081,14243.0,3.0,0.0,0.0,0.0,99.76,10.0,3,1
0.037000000000000005,27749.0,1.0,1.0,0.0,0.0,99.04,10.0,0,1
0.036000000000000004,21540.0,1.0,0.0,0.0,0.0,98.9,8.0,0,0
0.863,18623.0,1.0,0.0,0.0,0.0,99.56,5.0,0,0
0.742,14243.0,3.0,1.0,0.0,1.0,99.16,7.0,3,0
0.5479999999999999,18987.0,6.0,0.0,0.0,1.0,99.15,26.0,0,1
0.519,18626.0,4.0,0.0,0.0,0.0,99.07,13.0,0,1
0.267,18629.0,2.0,0.0,0.0,0.0,97.96,27.0,3,1
0.652,17898.0,4.0,2.0,0.0,0.0,98.59,28.0,0,0
0.23399999999999999,18628.0,5.0,0.0,0.0,0.0,98.93,7.0,1,1
0.068,18995.0,1.0,2.0,0.0,1.0,98.65,8.0,1,1
0.012,17164.0,3.0,0.0,0.0,0.0,98.32,10.0,2,1
0.46299999999999997,17167.0,6.0,0.0,0.0,0.0,99.25,17.0,0,1
0.618,17895.0,1.0,0.0,0.0,0.0,99.06,8.0,0,0
0.972,14241.0,2.0,1.0,0.0,1.0,99.03,14.0,2,0
0.081,16805.0,2.0,0.0,0.0,0.0,99.44,15.0,1,0
0.096,12056.0,1.0,0.0,0.0,1.0,99.21,15.0,0,1
0.052000000000000005,17897.0,6.0,0.0,0.0,0.0,99.72,11.0,3,1
0.002,18262.0,4.0,0.0,0.0,0.0,98.88,14.0,2,0
0.19,24829.0,3.0,0.0,0.0,0.0,98.92,18.0,0,1
0.64,14976.0,2.0,0.0,0.0,0.0,98.11,5.0,1,0
0.002,8404.0,1.0,0.0,0.0,0.0,99.765,4.0,0,0
0.42200000000000004,24096.0,2.0,0.0,0.0,0.0,99.76,8.0,0,1
0.741,12420.0,3.0,0.0,2.0,0.0,99.5,6.0,0,0
0.215,15700.0,2.0,3.0,0.0,1.0,98.16,17.0,1,1
0.40700000000000003,18629.0,1.0,0.0,0.0,0.0,98.75,13.0,2,1
0.07200000000000001,19353.0,1.0,0.0,0.0,0.0,97.53,8.0,0,1
0.648,21548.0,3.0,0.0,0.0,0.0,98.93,15.0,0,0
0.001,21905.0,2.0,0.0,0.0,0.0,98.86,7.0,0,0
0.7340000000000001,16075.0,2.0,0.0,0.0,0.0,99.56,7.0,0,1
0.191,23372.0,4.0,0.0,0.0,0.0,98.98,18.0,0,0
0.877,20812.0,4.0,0.0,0.0,0.0,98.71,6.0,1,1
0.318,17890.0,2.0,0.0,0.0,0.0,98.65,9.0,0,0
0.508,23370.0,6.0,0.0,0.0,0.0,98.71,24.0,0,0
0.215,12058.0,1.0,1.0,0.0,0.0,99.53,10.0,1,1
0.059000000000000004,26658.0,4.0,0.0,0.0,0.0,99.87,11.0,0,1
0.982,20081.0,3.0,0.0,0.0,0.0,97.68,16.0,0,1
0.028999999999999998,21547.0,3.0,0.0,0.0,0.0,98.69,10.0,1,1
0.765,15337.0,4.0,0.0,0.0,0.0,99.4,13.0,2,0
0.797,11689.0,1.0,3.0,0.0,0.0,99.34,9.0,3,1
0.0,13878.0,2.0,1.0,0.0,0.0,99.24,17.0,2,0
0.924,18624.0,3.0,1.0,0.0,0.0,98.99,11.0,2,0
0.023,26656.0,1.0,0.0,0.0,0.0,99.23,11.0,1,0
0.8320000000000001,17898.0,1.0,1.0,2.0,0.0,99.18,5.0,0,0
0.379,12787.0,1.0,0.0,0.0,0.0,97.18,6.0,3,0
0.051,21550.0,2.0,0.0,0.0,0.0,98.61,12.0,0,1
0.159,21177.0,5.0,0.0,0.0,0.0,99.51,8.0,0,1
0.023,27755.0,4.0,0.0,0.0,0.0,99.88,9.0,1,0
0.005,23370.0,1.0,0.0,0.0,0.0,99.65,9.0,0,1
0.998,17163.0,3.0,1.0,0.0,0.0,98.19,7.0,3,1
0.067,26654.0,3.0,0.0,0.0,0.0,99.81,12.0,0,1
0.057,18260.0,2.0,7.0,0.0,0.0,98.8,21.0,2,1
0.442,15708.0,2.0,0.0,0.0,1.0,99.75,6.0,1,1
1.0,15707.0,1.0,1.0,0.0,0.0,98.77,4.0,1,0
0.654,16440.0,3.0,0.0,0.0,0.0,99.27,9.0,2,0
0.066,23001.0,4.0,0.0,0.0,0.0,98.47,26.0,2,0
0.21899999999999997,22276.0,1.0,0.0,0.0,0.0,98.8,19.0,1,1
0.11900000000000001,22641.0,3.0,2.0,2.0,1.0,99.13,7.0,0,1
0.526,17533.0,3.0,0.0,0.0,0.0,98.75,8.0,0,1
0.063,22276.0,1.0,0.0,0.0,0.0,99.43,9.0,0,1
0.831,17168.0,3.0,0.0,0.0,0.0,98.35,14.0,0,1
0.027000000000000003,20815.0,4.0,0.0,0.0,0.0,99.13,13.0,3,1
0.002,15706.0,1.0,0.0,0.0,0.0,99.01,11.0,3,1
0.992,17166.0,1.0,2.0,0.0,0.0,99.07,8.0,0,0
0.115,16433.0,3.0,0.0,0.0,0.0,98.97,16.0,0,0
0.428,21182.0,2.0,0.0,0.0,0.0,98.53,22.0,0,0
1.0,23731.0,1.0,1.0,2.0,0.0,98.65,6.0,0,1
0.002,16065.0,1.0,0.0,0.0,0.0,98.58,9.0,0,1
0.027999999999999997,32855.0,1.0,0.0,0.0,0.0,99.88,7.0,0,0
0.528,21912.0,2.0,4.0,4.0,0.0,99.4,12.0,1,1
0.635,22271.0,2.0,2.0,0.0,0.0,99.0,8.0,0,1
0.32799999999999996,12416.0,2.0,0.0,0.0,0.0,98.42,10.0,1,0
0.17,13146.0,5.0,0.0,0.0,0.0,99.3,15.0,2,0
0.008,29939.0,1.0,0.0,0.0,0.0,99.47,29.0,0,1
0.997,26289.0,3.0,0.0,0.0,0.0,98.33,18.0,0,1
1.0,14246.0,1.0,0.0,0.0,0.0,99.63,3.0,1,1
0.003,16074.0,2.0,0.0,0.0,0.0,98.36,12.0,1,0
0.01,22273.0,1.0,2.0,0.0,0.0,99.83,26.0,0,0
0.254,21545.0,3.0,0.0,0.0,0.0,99.7,6.0,1,1
0.415,13517.0,1.0,0.0,0.0,0.0,99.78,4.0,2,0
0.67,19720.0,2.0,0.0,0.0,0.0,99.59,10.0,1,1
0.13699999999999998,17900.0,4.0,1.0,0.0,0.0,98.97,15.0,3,0
0.03,22636.0,1.0,0.0,0.0,0.0,98.7,12.0,0,0
0.56,10598.0,1.0,1.0,0.0,0.0,99.53,6.0,0,1
0.406,13520.0,4.0,0.0,0.0,0.0,98.93,18.0,1,0
0.011000000000000001,22277.0,2.0,0.0,0.0,0.0,99.21,9.0,3,1
0.084,13151.0,2.0,0.0,0.0,0.0,98.92,17.0,2,0
0.27699999999999997,12415.0,1.0,0.0,0.0,0.0,99.27,10.0,0,1
0.384,15700.0,1.0,0.0,0.0,0.0,99.48,8.0,1,1
0.503,15335.0,4.0,0.0,0.0,0.0,99.67,6.0,0,0
0.042,22278.0,3.0,0.0,0.0,0.0,98.95,5.0,1,1
0.008,25563.0,2.0,0.0,0.0,0.0,98.54,17.0,0,1
0.01,17166.0,2.0,0.0,0.0,0.0,99.34,4.0,3,1
0.8859999999999999,17897.0,2.0,1.0,1.0,0.0,98.96,9.0,0,0
0.03,17527.0,1.0,0.0,0.0,0.0,99.28,18.0,0,0
1.0,14247.0,2.0,0.0,0.0,0.0,99.14,9.0,1,0
0.752,16072.0,3.0,0.0,0.0,0.0,99.82,9.0,3,1
1.0,14608.0,2.0,0.0,0.0,0.0,97.69,4.0,2,1
1.0,17899.0,2.0,1.0,1.0,0.0,99.5,4.0,3,0
0.835,20453.0,4.0,0.0,0.0,0.0,99.16,9.0,1,0
0.0,11327.0,2.0,0.0,0.0,0.0,99.68,12.0,0,0
0.512,10963.0,2.0,0.0,0.0,0.0,99.86,7.0,0,0
0.8959999999999999,17160.0,5.0,4.0,0.0,0.0,99.37,21.0,0,1
0.063,13145.0,3.0,0.0,0.0,0.0,99.23,17.0,2,1
0.0,17168.0,3.0,0.0,0.0,0.0,99.89,8.0,3,1
0.271,16070.0,3.0,1.0,1.0,1.0,98.76,14.0,2,1
0.005,30300.0,2.0,0.0,0.0,0.0,99.89,10.0,0,1
0.7709999999999999,10593.0,3.0,0.0,0.0,0.0,99.38,5.0,0,1
0.262,12056.0,2.0,0.0,0.0,0.0,99.17,13.0,2,0
0.125,20089.0,2.0,0.0,0.0,0.0,98.8,5.0,0,0
0.005,23371.0,3.0,0.0,0.0,0.0,99.51,21.0,2,0
0.09300000000000001,14979.0,2.0,0.0,0.0,0.0,99.87,5.0,0,1
0.479,21548.0,2.0,0.0,1.0,0.0,98.3,29.0,2,1
0.142,23369.0,2.0,0.0,0.0,0.0,98.94,18.0,1,0
0.846,16065.0,2.0,1.0,0.0,0.0,99.74,6.0,1,1
0.162,14612.0,3.0,0.0,0.0,0.0,99.45,9.0,2,1
1.0,15701.0,2.0,0.0,3.0,1.0,99.65,3.0,0,0
0.077,17892.0,2.0,0.0,0.0,0.0,99.83,10.0,3,0
0.431,13879.0,3.0,0.0,0.0,0.0,99.2,5.0,4,1
0.023,21547.0,1.0,0.0,0.0,0.0,99.88,6.0,0,1
0.0,24099.0,2.0,0.0,0.0,0.0,99.61,9.0,0,1
0.08,20812.0,3.0,0.0,0.0,0.0,99.85,13.0,0,1
0.009000000000000001,22640.0,6.0,0.0,0.0,0.0,99.06,28.0,1,1
0.042,28478.0,3.0,0.0,0.0,0.0,99.87,12.0,1,1
0.972,17898.0,2.0,0.0,0.0,0.0,98.61,8.0,2,1
1.0,20820.0,1.0,0.0,0.0,0.0,98.24,6.0,0,1
0.265,11330.0,2.0,0.0,0.0,0.0,99.65,6.0,3,1
0.032,21544.0,2.0,0.0,0.0,0.0,99.0,21.0,0,0
0.075,17527.0,2.0,1.0,2.0,0.0,99.68,22.0,3,1
0.32,21183.0,3.0,0.0,0.0,0.0,98.75,39.0,0,1
0.363,24466.0,3.0,3.0,0.0,0.0,99.22,19.0,0,1
0.026000000000000002,21177.0,6.0,0.0,0.0,0.0,99.57,11.0,2,0
0.9540000000000001,11692.0,2.0,0.0,0.0,0.0,99.69,5.0,0,1
0.105,31034.0,1.0,0.0,0.0,0.0,99.19,16.0,0,1
0.075,18988.0,2.0,1.0,0.0,0.0,99.41,17.0,2,1
0.068,24463.0,6.0,0.0,0.0,0.0,99.38,21.0,2,1
0.0,19354.0,2.0,0.0,0.0,0.0,98.66,15.0,0,0
0.982,10232.0,1.0,0.0,0.0,0.0,99.09,8.0,1,0
0.003,21542.0,2.0,0.0,0.0,0.0,99.76,7.0,0,0
0.41200000000000003,28113.0,1.0,0.0,0.0,0.0,99.07,9.0,0,0
0.0,12423.0,1.0,0.0,0.0,0.0,99.515,3.0,1,0
0.171,20448.0,1.0,0.0,0.0,0.0,98.64,8.0,0,0
0.9079999999999999,12785.0,1.0,2.0,1.0,1.0,99.36,5.0,0,1
0.033,19724.0,2.0,0.0,0.0,0.0,98.63,10.0,0,0
0.159,12051.0,2.0,0.0,0.0,0.0,99.88,5.0,1,0
0.03,21177.0,1.0,0.0,0.0,0.0,98.53,15.0,0,0
0.66,17893.0,3.0,0.0,0.0,0.0,98.4,17.0,1,0
0.03,18987.0,2.0,0.0,0.0,0.0,99.29,10.0,1,0
0.359,13154.0,2.0,0.0,0.0,0.0,98.78,13.0,1,1
0.025,17166.0,1.0,0.0,0.0,0.0,98.96,12.0,0,1
0.107,9499.0,1.0,0.0,0.0,1.0,99.39,10.0,0,1
0.883,19723.0,3.0,0.0,0.0,0.0,98.78,15.0,2,1
0.177,12425.0,3.0,0.0,0.0,0.0,98.94,16.0,3,1
0.113,12415.0,4.0,0.0,0.0,0.0,99.6,9.0,2,1
0.003,28114.0,2.0,0.0,0.0,0.0,99.7,16.0,0,1
0.52,17890.0,2.0,0.0,0.0,0.0,98.12,12.0,2,1
0.055999999999999994,15704.0,2.0,0.0,0.0,0.0,99.89,3.0,1,1
0.33899999999999997,16071.0,5.0,1.0,0.0,0.0,99.04,15.0,2,0
0.004,21180.0,1.0,0.0,0.0,0.0,96.42,22.0,1,0
1.0,18985.0,2.0,0.0,0.0,0.0,99.88,9.0,0,1
0.069,22643.0,1.0,0.0,0.0,0.0,99.78,6.0,0,1
0.07400000000000001,21906.0,1.0,0.0,0.0,0.0,99.07,12.0,0,1
0.057999999999999996,23006.0,6.0,0.0,0.0,0.0,99.05,21.0,1,1
0.489,27746.0,2.0,0.0,0.0,0.0,99.0,11.0,0,1
0.127,17534.0,2.0,2.0,0.0,0.0,99.01,28.0,2,0
0.111,12058.0,3.0,0.0,0.0,0.0,99.12,9.0,1,1
0.858,20082.0,2.0,0.0,0.0,0.0,98.81,11.0,1,0
0.034,29941.0,1.0,0.0,0.0,0.0,99.69,15.0,0,0
0.12,16072.0,3.0,0.0,0.0,0.0,99.37,10.0,0,1
0.17,12415.0,3.0,0.0,0.0,0.0,99.35,7.0,2,1
0.017,23734.0,1.0,0.0,0.0,0.0,98.28,10.0,1,0
0.057999999999999996,27387.0,3.0,0.0,0.0,0.0,99.71,7.0,0,1
0.40299999999999997,21180.0,6.0,0.0,0.0,0.0,99.5,16.0,2,1
1.0,10226.0,1.0,0.0,1.0,0.0,99.78,2.0,2,0
0.027999999999999997,20081.0,3.0,0.0,0.0,0.0,98.77,15.0,0,0
0.9440000000000001,17895.0,6.0,1.0,0.0,0.0,99.05,11.0,2,1
0.043,15336.0,3.0,0.0,0.0,0.0,98.82,18.0,3,1
0.002,13876.0,3.0,0.0,0.0,0.0,99.01,6.0,0,0
0.05,15706.0,2.0,0.0,0.0,0.0,99.12,7.0,0,1
0.001,15703.0,1.0,0.0,0.0,0.0,99.76,9.0,2,0
0.022000000000000002,23008.0,3.0,0.0,0.0,0.0,99.34,19.0,0,0
0.017,17168.0,1.0,0.0,0.0,0.0,99.89,4.0,1,1
0.175,12781.0,2.0,0.0,0.0,0.0,98.84,13.0,1,0
0.836,14976.0,3.0,1.0,0.0,0.0,98.31,14.0,2,1
0.067,11328.0,1.0,0.0,0.0,0.0,99.22,6.0,0,1
0.04,24470.0,5.0,0.0,0.0,0.0,99.89,5.0,0,1
0.872,9503.0,1.0,0.0,1.0,0.0,99.63,4.0,0,0
0.42100000000000004,14615.0,2.0,1.0,0.0,1.0,99.86,4.0,0,1
1.0,20087.0,1.0,0.0,1.0,0.0,98.66,10.0,0,1
0.759,9503.0,2.0,0.0,0.0,0.0,99.63,8.0,0,0
0.162,16804.0,6.0,0.0,0.0,0.0,98.62,17.0,0,1
1.0,12054.0,1.0,1.0,0.0,0.0,98.19,8.0,3,1
0.2,11688.0,2.0,0.0,0.0,0.0,98.06,9.0,0,1
1.0,21915.0,1.0,0.0,0.0,0.0,97.92500000000001,5.0,0,1
0.012,24465.0,4.0,0.0,0.0,0.0,99.16,18.0,0,1
0.083,22275.0,3.0,0.0,0.0,0.0,99.22999999999999,3.0,0,0
0.18100000000000002,20454.0,1.0,1.0,0.0,0.0,99.75,10.0,1,1
1.0,18630.0,2.0,0.0,4.0,0.0,99.86,2.0,3,0
0.013000000000000001,21544.0,5.0,0.0,0.0,0.0,99.3,13.0,0,1
0.0,12789.0,2.0,0.0,0.0,0.0,98.89,14.0,1,1
0.505,14975.0,2.0,0.0,0.0,0.0,98.41,15.0,1,0
0.053,25198.0,2.0,0.0,0.0,0.0,96.9,13.0,0,0
0.768,11688.0,3.0,3.0,3.0,2.0,99.18,10.0,0,0
0.853,17530.0,4.0,0.0,0.0,0.0,99.25,7.0,1,0
0.23800000000000002,18258.0,4.0,0.0,0.0,0.0,98.99,17.0,3,1
0.27399999999999997,10596.0,1.0,0.0,0.0,0.0,99.46,10.0,0,0
0.19399999999999998,25194.0,2.0,0.0,0.0,0.0,99.6,7.0,0,0
0.006,28482.0,2.0,0.0,0.0,0.0,98.67,16.0,1,0
0.161,14978.0,2.0,0.0,0.0,1.0,99.05,10.0,2,1
0.23600000000000002,21542.0,1.0,0.0,0.0,0.0,98.74,19.0,0,0
0.903,19724.0,2.0,0.0,0.0,0.0,99.14,8.0,0,0
0.24100000000000002,16802.0,2.0,3.0,0.0,0.0,99.47,16.0,0,1
0.9620000000000001,12790.0,1.0,2.0,0.0,0.0,98.42,13.0,0,0
0.439,12417.0,1.0,0.0,0.0,0.0,97.97,21.0,0,0
0.0,16433.0,2.0,1.0,0.0,0.0,99.32,8.0,1,1
0.031,26660.0,2.0,0.0,0.0,0.0,99.17,20.0,0,0
0.212,21906.0,3.0,0.0,0.0,0.0,99.3,7.0,2,0
0.47100000000000003,18261.0,1.0,0.0,0.0,0.0,97.28,9.0,3,0
0.255,23370.0,5.0,0.0,0.0,0.0,99.62,10.0,1,0
0.495,14975.0,2.0,1.0,0.0,0.0,98.83,12.0,2,1
0.0,15706.0,3.0,0.0,0.0,0.0,99.23,13.0,2,0
0.001,19720.0,4.0,0.0,0.0,0.0,98.885,6.0,1,0
0.16,23731.0,3.0,0.0,0.0,0.0,99.35,12.0,1,0
0.023,26292.0,4.0,0.0,0.0,0.0,99.89,7.0,0,0
0.0,11324.0,1.0,0.0,0.0,0.0,98.45,7.0,0,1
0.10099999999999999,21175.0,4.0,0.0,0.0,0.0,99.44,7.0,1,0
0.142,19354.0,4.0,0.0,0.0,0.0,99.51,8.0,0,1
0.002,24465.0,4.0,0.0,0.0,0.0,99.8,6.0,0,1
0.86,14250.0,2.0,0.0,0.0,0.0,99.29,13.0,1,1
0.018000000000000002,24828.0,2.0,0.0,0.0,0.0,99.58,17.0,0,1
0.852,18256.0,3.0,0.0,0.0,0.0,98.31,18.0,0,0
0.902,18257.0,2.0,1.0,1.0,2.0,98.92,19.0,2,1
0.127,13875.0,3.0,1.0,0.0,0.0,99.02,23.0,2,0
0.084,19723.0,4.0,0.0,0.0,0.0,99.18,17.0,2,1
0.047,15706.0,4.0,0.0,0.0,0.0,98.94,11.0,0,0
0.044000000000000004,20450.0,2.0,0.0,0.0,0.0,99.23,12.0,0,1
0.024,27390.0,2.0,0.0,0.0,0.0,99.88,4.0,0,1
0.2,18622.0,4.0,0.0,0.0,0.0,99.22,11.0,1,0
1.0,21906.0,1.0,1.0,0.0,0.0,98.69999999999999,2.0,0,1
0.021,16068.0,1.0,0.0,0.0,0.0,99.89,4.0,1,1
0.0,21178.0,2.0,0.0,0.0,0.0,99.88,6.0,0,0
0.38,10230.0,1.0,0.0,0.0,0.0,98.78,12.0,0,1
0.195,14615.0,1.0,0.0,0.0,0.0,98.41,10.0,0,1
0.006999999999999999,15700.0,3.0,2.0,0.0,0.0,98.52,16.0,0,0
0.9570000000000001,14973.0,2.0,1.0,0.0,0.0,99.53,5.0,3,0
0.10800000000000001,25564.0,1.0,0.0,0.0,0.0,99.81,7.0,0,0
0.07,28113.0,1.0,0.0,0.0,0.0,99.29,16.0,0,1
0.369,20448.0,1.0,0.0,0.0,0.0,99.48,8.0,1,1
0.59,21177.0,6.0,0.0,0.0,0.0,99.56,7.0,2,1
0.044000000000000004,15707.0,4.0,0.0,0.0,0.0,99.63,5.0,3,1
0.141,23733.0,3.0,0.0,0.0,0.0,99.14,17.0,1,0
0.051,24826.0,3.0,0.0,0.0,0.0,99.86,10.0,1,0
1.0,13517.0,1.0,0.0,0.0,0.0,99.86,2.0,0,1
1.0,27390.0,2.0,0.0,0.0,0.0,99.63,4.0,0,1
0.11599999999999999,24828.0,2.0,0.0,0.0,0.0,99.46,8.0,0,1
0.382,13877.0,3.0,0.0,0.0,0.0,98.41,15.0,2,1
0.38799999999999996,22644.0,1.0,2.0,0.0,1.0,99.07,9.0,0,0
0.139,22278.0,2.0,0.0,0.0,0.0,98.51,12.0,0,1
0.8059999999999999,17532.0,1.0,0.0,0.0,0.0,98.37,12.0,0,0
0.138,20081.0,2.0,0.0,0.0,0.0,99.3,14.0,0,1
0.511,23374.0,5.0,1.0,0.0,0.0,98.81,27.0,0,0
0.055999999999999994,9865.0,2.0,0.0,0.0,0.0,99.73,6.0,0,0
0.047,27025.0,3.0,0.0,0.0,0.0,99.03,10.0,4,1
1.0,16439.0,3.0,0.0,1.0,0.0,99.82,6.0,2,0
0.10300000000000001,19722.0,3.0,1.0,0.0,0.0,99.35,7.0,2,1
0.083,16800.0,4.0,0.0,0.0,0.0,99.43,7.0,2,0
0.165,20084.0,6.0,0.0,0.0,0.0,99.73,7.0,0,1
0.877,19355.0,2.0,0.0,0.0,0.0,99.05,10.0,2,0
0.866,14244.0,1.0,4.0,0.0,0.0,99.06,7.0,2,1
0.35700000000000004,17892.0,2.0,0.0,0.0,0.0,98.86,15.0,0,1
0.0,21914.0,4.0,0.0,0.0,0.0,98.97,12.0,0,1
0.012,13876.0,4.0,0.0,0.0,0.0,99.89,15.0,0,1
0.002,11692.0,2.0,0.0,0.0,0.0,99.59,9.0,2,1
0.018000000000000002,21908.0,3.0,0.0,0.0,0.0,99.14,12.0,0,0
0.977,21178.0,2.0,1.0,0.0,0.0,98.96,10.0,2,1
0.29100000000000004,10235.0,1.0,0.0,0.0,0.0,98.21,10.0,1,1
0.08800000000000001,21178.0,5.0,0.0,0.0,0.0,99.07,9.0,0,0
